[2631] 26 May 09:53:04 # Warning: 32 bit instance detected but no memory limit set. Setting 3.5 GB maxmemory limit with 'noeviction' policy now.
[2631] 26 May 09:53:04 * Server started, Redis version 2.4.14
[1871] 26 May 17:16:22 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:16:27 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:16:32 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:16:37 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:16:42 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:16:47 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:16:53 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:16:58 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:17:03 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:17:08 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:17:13 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:17:18 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:17:23 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:17:28 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:17:33 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:17:38 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:17:43 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:17:48 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:17:53 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:17:58 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:18:00 - Accepted 127.0.0.1:36284
[1871] 26 May 17:18:03 - 1 clients connected (0 slaves), 555988 bytes in use
[1871] 26 May 17:18:08 - 1 clients connected (0 slaves), 555988 bytes in use
[1871] 26 May 17:18:13 - 1 clients connected (0 slaves), 555988 bytes in use
[1871] 26 May 17:18:18 - 1 clients connected (0 slaves), 555988 bytes in use
[1871] 26 May 17:18:23 - 1 clients connected (0 slaves), 555988 bytes in use
[1871] 26 May 17:18:28 - Client closed connection
[1871] 26 May 17:18:29 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:18:34 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:18:39 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:18:44 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:18:49 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:18:54 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:18:59 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:19:04 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:19:09 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:19:14 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:19:19 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:19:24 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:19:29 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:19:34 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:19:39 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:19:44 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:19:49 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:19:54 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:19:59 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:20:04 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:20:09 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:20:14 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:20:19 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:20:24 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:20:29 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:20:34 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:20:39 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:20:44 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:20:49 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:20:54 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:20:59 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:21:04 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:21:09 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:21:14 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:21:19 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:21:24 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:21:29 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:21:34 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:21:39 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:21:44 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:21:49 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:21:54 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:21:59 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:22:04 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:22:09 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:22:14 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:22:19 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:22:24 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:22:30 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:22:35 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:22:40 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:22:45 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:22:50 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:22:55 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:23:00 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:23:05 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:23:10 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:23:15 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:23:20 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:23:25 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:23:30 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:23:35 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:23:40 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:23:45 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:23:50 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:23:55 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:24:00 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:24:05 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:24:10 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:24:15 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:24:20 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:24:25 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:24:30 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:24:35 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:24:40 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:24:45 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:24:50 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:24:55 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:25:00 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:25:05 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:25:10 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:25:15 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:25:20 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:25:25 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:25:30 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:25:35 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:25:40 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:25:45 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:25:50 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:25:55 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:26:00 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:26:05 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:26:11 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:26:16 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:26:21 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:26:26 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:26:31 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:26:36 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:26:41 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:26:46 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:26:51 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:26:56 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:27:01 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:27:06 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:27:11 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:27:16 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:27:21 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:27:26 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:27:31 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:27:36 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:27:41 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:27:46 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:27:51 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:27:56 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:28:01 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:28:06 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:28:11 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:28:16 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:28:21 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:28:26 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:28:31 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:28:36 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:28:41 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:28:46 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:28:51 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:28:56 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:29:01 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:29:06 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:29:11 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:29:16 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:29:21 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:29:26 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:29:31 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:29:36 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:29:41 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:29:46 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:29:51 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:29:56 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:30:01 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:30:06 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:30:11 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:30:16 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:30:21 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:30:27 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:30:32 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:30:37 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:30:42 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:30:47 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:30:52 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:30:57 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:31:02 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:31:07 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:31:12 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:31:17 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:31:22 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:31:27 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:31:32 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:31:37 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:31:42 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:31:47 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:31:52 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:31:57 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:32:02 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:32:07 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:32:12 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:32:17 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:32:22 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:32:27 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:32:32 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:32:37 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:32:42 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:32:47 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:32:52 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:32:57 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:33:02 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:33:07 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:33:12 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:33:17 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:33:22 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:33:27 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:33:32 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:33:37 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:33:42 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:33:47 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:33:52 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:33:57 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:34:02 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:34:07 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:34:13 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:34:18 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:34:23 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:34:28 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:34:33 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:34:38 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:34:43 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:34:48 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:34:53 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:34:58 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:35:03 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:35:08 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:35:13 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:35:18 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:35:23 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:35:28 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:35:33 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:35:38 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:35:43 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:35:48 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:35:53 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:35:58 - 0 clients connected (0 slaves), 547532 bytes in use
[1871] 26 May 17:36:03 - 0 clients connected (0 slaves), 547532 bytes in use
